attr_0,attr_1,attr_2,class
4.008359093713182,0.9440997010780827,2.9042441520626863,0
0.017558207029617634,1.4136919170391449,9.391126732555456,0
4.412923166600558,0.6149131648573347,0.8175745963817838,0
1.8909853331330506,5.246826863426159,2.2727477880135813,0
7.404609348796438,0.43328158530123395,2.6955461372717417,0
4.873533994040144,5.4924695680016935,1.8390077737293642,1
2.7637934531589945,3.772857243712399,6.6018799749785835,0
1.3302896736353986,0.10244808831789909,6.829568986124006,0
6.809569474173484,0.011094160702235234,4.09056503410781,0
3.894357729183465,1.55952038744134,4.811892519774792,0
6.030253962158659,0.37883809715765104,4.866576345158079,0
2.5694782371913516,1.8257084756861863,1.2263236080388362,0
0.48554920397915424,5.767835857226057,7.1477091381669835,0
0.3806067701213678,2.7004841594254025,3.1919537556433286,0
0.6151441141247005,4.2486663197293675,4.5064092040570145,0
1.600209277593475,4.040562230804429,5.455384116785127,0
6.830484430559023,0.7931305315564541,8.418363388223348,0
5.98543229834169,1.4800652223661859,0.9829109974759054,0
0.20739970657469464,3.8556186008982163,4.480908711250117,0
0.22442961413998708,0.8082999745355945,4.6428469579173175,0
2.332905914566524,5.07000726984928,4.698817316815984,0
7.022346164199056,0.567770757695234,2.130186950401286,0
5.397534596228551,6.02942145097213,8.41851667806367,1
0.6788575086343362,7.183480677709321,1.8975168408700638,0
0.08753473256776001,7.127922912138789,3.6530213975737724,0
0.7668194038607423,2.395440884981989,9.004067489159773,0
3.4157483155941524,1.2577583670259873,0.3360549922859468,0
9.08228488700323,7.587153211639207,5.971553059903019,1
3.7583303215695296,2.231319403266281,7.720991912821743,0
6.399812594181343,1.9925467943591468,4.969703921461531,1
1.6658778616552183,4.312796128405062,7.570776221496086,0
4.140629100571936,1.4692359963145385,2.70575531609917,0
2.0102163742561743,1.573980668284063,6.588662875624713,0
3.3100878378498813,4.1721462941969,1.8749071721723842,0
0.6339929674641576,2.288464152899744,5.875707170640898,0
3.77400599947624,1.6931071558063548,6.240979006750905,0
3.713486659736347,3.254695665843139,1.366891930703682,0
6.442677219854293,1.5312162947502828,9.470302068290945,0
5.337234150203635,2.444635982310961,0.44621074890727974,0
0.1574045715487915,0.9499699890296098,9.536138481278158,0
4.756038136792276,1.0813370199001204,5.098957902870583,0
0.1888087857623466,1.005303586918359,4.9621947948992435,0
2.7283476071439305,0.4221296127705787,4.228779118674252,0
4.066825588011756,1.4882379278436197,1.1280335225820315,0
1.4278653902177851,4.161913005440768,9.66832108152104,0
0.12486121103902126,6.643249263468125,8.560556384548585,0
1.0336398425525883,0.9277940796077822,0.1208842200745397,0
7.105210373339238,0.007315103162901515,7.480227677379803,0
1.1997551285764074,3.22549973644916,7.661027609355005,0
4.373482670537481,0.08908373441788853,6.615481454728757,0
5.332024090525197,0.3391840614217456,2.9301467206966416,0
5.297923826116767,1.859640913365227,2.7932097908165607,0
1.112975448279393,5.190758268459098,9.272701431102234,0
5.0240893663059385,8.959580876308081,2.4824391932681458,1
1.8237302203840156,3.548867799154063,2.7568807071992008,0
0.45290319466464113,5.782393628636292,2.2536820977654926,0
0.26107470363293195,9.087296995457518,2.8967366602437696,1
4.0835563774869845,2.4445447669692246,9.756845078696704,0
9.105736873811507,0.24841336040041795,6.610176395422891,1
4.185484491778987,3.426407364787809,0.6856750634944231,0
0.1621166386580264,6.662403124922785,5.919662311432314,0
0.6548633299803541,5.501067166549288,7.042553826677354,0
0.8371433638024328,4.671689714625785,7.289940621682485,0
7.374268140743915,0.4687377482753141,1.0347867136297506,0
7.166280253528029,1.8417582402821264,1.4994751411340068,1
2.511894282281771,4.389302425136648,0.07104142523113643,0
4.503273189878676,2.428439605345225,7.457648231692189,0
1.2229353287669975,2.8317945450619875,6.611878170266847,0
2.4069485401163893,3.547598116097539,4.978677641119406,0
3.0229245990574825,0.08236742584415979,9.839562807926939,0
8.652718335445392,3.5588202294795943,7.685961475313459,1
0.15675777138332014,1.9342473715608965,7.69729775527674,0
1.728832108780567,5.6925309767767365,5.6020722219923975,0
2.9088789443376495,3.3672407432057136,3.764669356203197,0
3.8837458836331873,7.583060738616112,0.6194232719586457,1
4.806180492700727,2.384114289925866,7.152724659713693,0
2.7000935383786153,5.209918244894124,6.895955242272436,0
2.0178899365053904,0.8131529217722822,2.2331036730705556,0
2.851967393751107,9.901061399247228,4.620751988153479,1
4.06420143785109,2.050332398330509,6.538970369536701,0
5.2997850098957935,1.0263692577650285,1.5215704027442178,0
0.32298239183166544,6.929262441255492,4.507195130439686,0
2.27742932685464,2.4677748381291877,7.232547079667572,0
2.3538326189835757,4.943708110457581,9.14834949996878,0
0.006711830509837924,5.464873534235542,3.456485716604708,0
5.88535511155528,2.0540275529141674,1.8405441374531906,0
2.124979409214496,2.346153298797341,7.531301658228456,0
5.181302313453569,0.29525424488588414,7.711577747789793,0
1.9798352073843173,9.808715475250304,7.720602747467918,1
4.669208477573264,8.653223060740107,8.09931477566545,1
5.38885202720727,0.41275239923948215,3.778535761471007,0
0.13419155752641854,3.8111138150244805,6.710626230324124,0
0.11978689470164339,3.5032187210622237,0.9174405087997728,0
0.9492445404703209,4.59466869671039,3.7595019206835834,0
3.7221513565235442,1.6042115779782007,2.9410277538912544,0
1.600438789072104,1.20630097899188,8.15431104375932,0
4.285371036800639,0.8995270652414,5.293579441899431,0
4.472975400497785,2.6474836777596664,3.8854057162555264,0
2.0959691923455717,3.0994073958149535,3.6072781520393624,0
5.818514016619804,1.6716706106856294,7.738587897339362,0
3.565364791034238,4.865430318810501,5.781537770573591,1
0.6246291336429499,7.256633503026194,2.2567320189620013,0
1.457502020488478,4.134426311398654,1.513142112510305,0
1.5743056326473093,4.247756652813999,8.02515629071023,0
2.9203206190893036,2.7682486503975556,0.674513255510939,0
1.0507043008904815,1.6208165366601501,8.897854092280891,0
2.6504642832500402,0.20944961030912812,0.8217166747642735,0
3.422101423516386,2.270282935646205,8.733432377363606,0
2.499643969004124,3.711531083979672,1.1149406549636043,0
0.40487824328304445,4.028895789566308,9.35217810170875,0
4.51428751699771,0.6228782925719467,8.07187675058095,0
1.5145898040808692,4.772169223709271,5.009731835721184,0
1.3216491074628955,2.288456650920513,8.29752407681769,0
0.1444210423514547,6.5339826758998925,4.931088482482446,0
1.621949266326379,0.7363906303384138,4.717254025688011,0
4.17415395326445,3.355862101881838,3.504089448180384,0
2.809718148783543,1.745342866466535,8.172071299034391,0
2.9961162776410157,2.8112844797717362,7.204686752549846,0
0.14390547536006326,4.389144944794978,2.59613793262804,0
1.3812529236039217,2.5715938284834494,1.6166029483247013,0
5.451650083589696,7.416940354964447,2.9295398237096304,1
0.4643406061466637,1.1753462053694197,8.84892925646334,0
1.9401761011222707,4.134584757322973,4.601830815595042,0
0.9592093495393872,3.7595251716603406,8.523094548041527,0
6.74005649080552,0.7254968743509327,3.1716566913909148,0
3.3595207248135175,1.225145366986674,6.359047117258186,0
2.587188866754695,4.126953886293458,3.7436568369289547,0
1.5461799540906584,3.807610267934453,9.669754548488303,0
8.219958663636374,8.663187250197543,9.20199431237521,1
2.510987299437341,2.1286243988458056,5.544483530199581,0
2.1581118641865817,4.0423575583947935,7.761299726143987,0
2.732813437382424,4.351213776458956,1.6581400099188626,0
0.05418273902988657,2.651094457991033,3.9635128762737013,0
5.529279187890895,1.2529958575883626,6.345401809720387,0
4.269774026722644,0.4456163845347527,3.773470008091401,0
0.6002942085755925,6.9618434281441015,3.4608291663902024,0
7.495910492347939,3.458577202796005,6.450565096088399,1
0.22272720356634856,4.545212436822378,6.957178606022632,0
2.3561326379723857,1.332703755450615,7.278531354314829,0
2.4059300055311783,2.543603767783853,4.208566136765908,0
1.614788036707977,4.825039097994565,5.653835365612448,0
6.766895024646187,6.940472603888179,0.9801659893417336,1
7.013125113846125,9.990269865971138,7.95215759837054,1
1.6880499380749947,3.259424875290551,4.399368550816791,0
0.07470253616651323,2.617611710690672,1.7124313210317021,0
0.48593248195095806,0.7734201830843412,0.65795916970948,0
3.4136925512100493,0.42957585299714385,0.0404595895315929,0
1.9012891026219758,1.4078298614933238,8.655341578805698,0
3.66139216690867,3.245298943550382,7.1418667902155,0
0.9639294000049348,3.8110338294982196,3.5558360750917273,0
1.559262521738315,2.535497759319092,0.890161247338962,0
0.9997826051578484,5.385476821143361,6.675342716726477,0
6.96937606136315,0.19278012242883835,5.1940742108641755,0
3.2635149051643197,1.5075997718280465,6.8432543715202865,0
9.029029104666767,7.36946927492795,4.2518863874701935,1
9.130330980537908,0.7851121821074392,8.25214994904573,1
4.737874156728676,4.588920839725821,7.3513451189961385,1
0.4826123811505312,0.5407833739242729,0.2661334424060413,0
1.356266160073134,1.4562864670542341,6.974316172371925,0
1.0327768528108383,4.601754136509348,4.190785300453842,0
0.8819859593820945,3.4132134197668282,1.0306780565308882,0
1.4378528733633578,0.3382295833891613,5.693099724414582,0
2.5300013206361838,0.7731040772007192,0.8677951471941936,0
4.388456975525992,1.8247048690384393,9.2662726799743,0
1.0943466213738295,1.6260685233290373,5.399204052797325,0
0.9058535754610175,1.134274267458415,0.33174157755773814,0
0.2650575175693448,5.185850306624758,7.357044861368612,0
2.0664803711831405,1.4078343301778329,9.957014478555116,0
2.1372276993420183,1.0686488163504504,6.0201000814808765,0
4.248223946994569,2.880605967739971,4.742892530165993,0
2.103688833146642,2.882529581239721,9.451155611053842,0
3.439616565347551,3.489451018073905,0.6207065093956565,0
3.472498013273065,2.880424831532503,0.6565042630926166,0
1.1760042618190336,0.4213309497211115,8.602197714153327,0
0.9174054062067338,3.2942154281248714,3.665863003629173,0
2.367894768850208,3.600509003967881,5.14448856688707,0
1.208978432594302,5.107559842618322,7.464835409505395,0
1.8630713438274848,1.5307660444625015,8.581426419442636,0
1.932408805614373,1.692207289166423,1.5899459629731727,0
3.332795295388664,2.195740342008076,7.484414938868724,0
4.424739951723719,0.9261856076123087,0.43923399580636513,0
0.2852074037375596,7.484614278664308,5.785142861304919,0
0.07378982239830356,7.035807159600539,3.6395953779997505,0
1.266084525107739,5.077134314753389,0.14874755249450922,0
5.128917519717096,2.193895462464236,4.002032999708701,0
0.6562608817781757,5.494118320609646,5.908662673951145,0
1.0070557262064639,3.9899151159638793,8.204457006185459,0
1.6649917992731278,1.7998979127891201,3.8999582680416944,0
2.1125618635438013,4.097841089073592,0.07469231805386944,0
2.1473446621914825,1.6562316778214548,4.652286717177132,0
3.8244893001806943,4.019244807415699,2.024386236525486,0
1.1567439753946296,6.204376837213566,6.203376813025918,0
1.9992372581392703,5.067158333988054,4.241487275303916,0
2.29655932647735,5.628427222896023,6.780574234124548,0
0.5613461960202404,6.56440859816872,9.589451981198033,0
1.4451886561992144,2.7958868467162725,9.882648828031195,0
6.158105266355988,1.0503457387661297,1.4994680574467911,0
7.5090051375091615,6.478524663664977,4.392294476103045,1
0.6545059250309759,4.2574119813334566,7.360710347534899,0
6.702829723056456,0.4409345413578658,1.5660567004472636,0
3.9792604727855974,1.006938988916093,6.557197974696479,0
1.3030306707004269,2.5698013733773784,9.673660579043315,0
0.7902467897972021,6.478454877879352,8.596003496773793,0
4.379144469065378,3.2054640129279823,7.275544674808967,0
1.7612046586478236,1.9427602167593427,4.750212779366798,0
1.7344138423900746,2.8746124454832858,3.3635894732701734,0
1.1720009632873163,4.1244535631931925,7.060799229736655,0
1.1802257858964993,1.1214188762501798,1.336964282543931,0
4.070499095978553,0.11972966586364153,8.011758531603297,0
2.5982208034875387,2.679750354476549,9.922763822126216,0
5.280076299700379,2.4563650305422047,7.290751153591696,0
5.569331688070466,0.46368168813650135,9.143591298520532,0
5.650015043139579,0.5904940936208491,7.197378561128197,0
2.0969662729255667,1.5083790981168388,4.85356786536034,0
0.5659982701429722,2.7046049571297184,7.263783716236181,0
1.5900366548115819,3.317904397444442,8.2187265975263,0
2.207204938244083,3.6417124760800954,1.8921092662071692,0
2.439652169250206,3.1006744999116496,6.639984874529057,0
3.2493047505624317,0.8313271138021672,9.819497151345468,0
0.9190631997685006,4.228222798841941,5.088736082453131,0
4.578085570740584,7.815873865807541,3.334033421122047,1
3.2690240984227934,4.593507779033089,6.555957482030181,0
3.821600658102391,1.6418683476940055,8.07022617707332,0
4.077200597476263,1.0950564755158498,4.944524403256264,0
4.201499128485777,3.047317540737434,0.9355886183539786,0
2.4439296751854656,4.602885991710474,3.499939177058131,0
5.321184745832509,1.309830840769134,1.5738074459969198,0
5.224220890414957,1.1047803206942508,9.637618253865446,0
5.040309193063757,1.2871730613084997,2.7566293241757664,0
3.4031034958159925,4.195413247537428,1.0637791859760626,0
0.7547883768224795,2.154831867537197,4.8446989301958086,0
7.623888022281903,0.3383567292175571,9.170561066481325,0
3.212551734139125,1.0301919444220609,0.7180754544546919,0
1.7558812037609917,1.5623053762416683,6.675928655400635,0
7.237193516175225,0.5445512968394206,9.660355144275155,0
1.6822841143096368,1.6811023116331136,2.119910909405527,0
4.837582479543842,9.561333804016932,8.55745782353706,1
6.617256946682412,0.30635099657608467,1.1205550082873428,0
2.3025923130943724,2.4655462765027325,2.981049145986141,0
1.998077440686058,4.947937495442965,8.777713753349735,0
6.996556568999477,0.2963381923669328,6.906304725494526,0
4.952537364107647,2.771225575375087,1.8247169498344773,0
7.230733734948085,8.2692498593507,3.228993519906939,1
5.859052161592167,2.8126783044126547,4.406387265660774,1
4.16017761540222,3.5502200608626557,3.5241272963023795,0
6.60001230089163,7.66677213277145,2.6253067717013123,1
0.21507146673646726,6.199399212471624,8.710220872639972,0
0.10182701824306584,1.1014954738531757,3.987852737840364,0
0.6409097223919946,4.897720857923468,0.154205966453268,0
5.137330612913887,2.7974278400040555,4.303751629648318,0
1.1678229619356806,1.0613528504288583,2.053500293982541,0
1.067670606119937,4.930393442067292,7.399942719941958,0
3.4720698371339234,1.385051955647526,7.782718391005316,0
9.594021413576298,6.3896367977738695,0.9354279212809302,1
0.22445667937336933,2.7076872893535975,3.176203145171125,0
2.296463689307522,2.3589195523389375,4.5923679663638985,0
3.1102776904393856,7.661258632412201,0.557439628485159,1
2.006563194414861,1.2582376686666963,1.0969440555450272,0
3.6023391880042785,2.7039328638452553,8.427119021605549,0
8.399885830909405,5.217068898110792,6.105551878360835,1
0.8599164334891518,6.893628472487631,7.5273355140130525,0
0.944107242238037,6.174409989362725,8.55987241834056,0
0.8860471396967906,4.876278096672109,0.7764933467160506,0
4.107983626470906,2.4434921902235898,5.4720842520815705,0
2.635796780433405,0.05949649090619347,1.8092052850169416,0
6.163611828797042,7.634309538766928,3.823191481886438,1
0.9993621042976752,6.132258231678035,3.6013706443202054,0
3.8080738720892993,1.6873801900600371,2.461091432059106,0
4.30265938706845,3.585158151956068,3.4333977371676774,0
0.3707893915504379,1.5259329839106273,2.9712623176423647,0
3.7824359795266216,1.1506377222961528,8.60542122161481,0
4.824862812971867,2.717791751378865,4.733390539528769,0
2.3896653358859643,4.987412795633048,2.9150512395457397,0
1.47902192255141,2.0002395881540225,0.7490979531988107,0
0.1379646865819617,0.49696104040422906,4.597697658473733,0
5.97105339252558,0.13238603144850147,3.2643981163805225,0
1.3842879575208944,3.9605287631058417,8.152745288435243,0
0.7576230069047596,1.5889098074475494,6.631514206974096,0
1.2163587280085342,0.684375424200605,1.758230481682922,0
3.418308921808472,2.198630625548572,4.047871307269356,0
2.3633165653501265,1.1397133457406594,8.486550101525573,0
2.6069802036878444,1.2948694026482133,7.990590174988186,0
2.1110965505358505,0.8641542927230983,2.546121617252574,0
3.468066187275649,4.051292901040435,3.0141207820836105,0
2.577400613115186,7.5179894451870855,0.9498664497731213,1
2.1085479047801012,5.588008343539963,9.497871013080065,0
5.332997847281695,2.0096389124143665,1.77859972638313,0
2.778567334743449,2.2169366560239867,0.5595377854896055,0
1.0832737731459352,0.29641402142510986,8.090407759845862,0
2.3681665910340275,1.7875153207546612,1.5364728680513517,0
3.7584792900444866,3.034935207593905,0.18007624456157112,0
3.530882773512569,3.7549540817832803,5.847652496893087,0
3.6723529476528363,6.22237758424305,6.053350704632533,1
2.919303483652084,0.12735653341225062,5.496419730623523,0
9.257133350727777,4.430436943536607,1.6621748184742124,1
2.2553605045203353,4.952085135384138,5.109463930715484,0
3.735997203865704,2.3465141861557672,0.6336117039765188,0
3.0809139941529775,0.9263935709498317,6.942787484266384,0
6.471542477058696,1.4515198866427592,3.3638084963409565,0
3.9477914491177932,0.18588659163663812,4.277503325671805,0
4.160747485047165,2.810837285211918,7.143438364065907,0
2.4352349617893876,2.8850658646082508,1.6062557950376855,0
5.9270998428160295,9.908065362136204,8.396076900380868,1
1.6983943330124796,1.063058213129514,9.067423725725538,0
0.009631576908677442,4.7160868155992555,7.410877707221747,0
0.40955306481826437,6.515491107350968,6.731316187246169,0
0.6386365962577223,0.29940513710376093,9.005614350022894,0
2.208810768097982,0.8561764038902697,7.277291538506682,0
0.9407302788339966,1.4030842862182469,9.983031277316488,0
5.14213419613887,2.137001556912723,6.289081292684912,0
7.821596018429312,4.362679861492356,3.5744512889898528,1
3.3967966405851726,1.2254680536935914,8.078433959206977,0
2.725175518296701,1.103986402014553,1.9453220311418407,0
4.087761858508744,3.5075272829334194,1.4471891095412048,0
0.5848038854684512,1.1982213145435239,7.691632170220569,0
1.7830722625014739,1.6334178537175903,1.6945868201063385,0
2.4488765418009217,4.695137761513191,3.9821185688626217,0
0.717401820415311,3.46351121004271,5.7926778155341685,0
2.8869373677069987,3.5567271646494913,7.1904590518424545,0
0.39396643589518,3.2443775603705705,8.384748424262757,0
0.30780831753523086,5.8588224498959205,5.944640485272361,0
4.066089126469382,2.1636512347698513,8.60311897566327,0
3.976910058950266,0.5813100349185873,2.5700508024059667,0
7.218158866942459,9.526555225444138,1.9417160688679813,1
0.3368257968843147,1.651150498383126,7.533807586901288,0
2.3187908568451308,3.146269739500828,3.8198579003280244,0
6.115899302946376,5.420651843193617,8.332311375543402,1
5.809640368870276,0.5611781867293308,6.40993749685558,0
3.43281920825649,4.362034341714338,9.724073121675568,0
0.46843459276403654,0.05540760961125213,9.75932974061467,0
1.2676025406420033,5.62384498976125,4.40685973246419,0
1.07773616342836,1.343676377577474,9.970751285515467,0
0.027509955539209985,3.6570053019507354,1.3879047235096975,0
3.934351957423803,3.4603894679445157,7.147556412480963,0
3.4672855122905966,8.678848683983041,4.893860117691192,1
6.307831736426356,0.9410356909799122,6.061601401696478,0
5.312689858240834,8.456434433394312,2.8596968834143954,1
2.433258726286387,4.805694854352907,2.471443001861048,0
5.016316308777732,1.689916436349952,6.415181635084224,0
0.7816741653762838,5.04304025599896,9.742557519118389,0
5.373262445566526,2.2978030371837335,0.5778118649967556,0
1.1987857134643298,6.0624588163529936,2.4373567585416653,0
4.696815068762991,6.721256954944634,0.5786019285005028,1
5.456613293475707,1.6636383575058955,4.7786540935505535,0
0.5969076497249115,7.094801823976775,7.563395437736984,0
0.4651849634506866,5.198353671551348,2.4789697275087565,0
0.19754689730186015,7.160582403748186,9.253220042371714,0
1.2153643350718168,4.852803093941062,5.950655134236996,0
7.091626291316711,0.4884271636612325,0.6209980942963023,0
3.7810537941730846,1.9622211117634691,1.6852530568308,0
0.13292670558904596,2.5713681917849396,3.3625572505751644,0
1.572254762687606,1.9128731210969596,3.0196905283347153,0
1.0643244527736706,5.032524131275675,8.116927560877187,0
3.3063295485954205,0.9031856029907304,5.626541196713092,0
0.41165015603443766,6.841930308439309,9.359758592635414,0
4.210382138233793,2.1062347421868335,5.884734827823976,0
6.322851667309829,0.8123665575891104,8.341858260318702,0
3.969793650725708,1.31817251725031,5.337731550796647,0
0.037616043769408414,7.30043566042103,7.718441913245021,0
1.6691758460875783,3.2047208754243037,9.64257384359139,0
3.4265346682753473,1.1911030603360018,1.73003203329389,0
0.6450782140412625,6.117229748890981,0.808387745306689,0
6.8483222946117595,0.03504477858353838,9.092314454978103,0
1.4436455886967436,5.949399389939941,1.314155951412621,0
0.03531039968872052,6.806253522896676,4.928799500135294,0
0.804602778950052,5.422923242741701,7.2668851103734236,0
3.8893418383939715,1.7107666044816916,9.457861820371976,0
0.28180229392713474,1.0525274106207239,7.92571375160727,0
5.773562090626367,0.782354048258137,6.499609687930584,0
2.5779590736555056,0.887019606959798,5.721328929977739,0
7.302854296751905,7.954429665431263,5.166651010792282,1
0.16881262357143267,6.50485326341165,7.84149174220272,0
0.9566358641884165,0.3791694407363333,4.568163262063198,0
0.8766293369989486,5.680854327251007,1.0929830053644307,0
2.623158501655346,2.225297824988858,7.09123840815229,0
0.9541103346806623,3.5172147575739086,9.216417614085092,0
1.546132440198339,1.6385831726871969,5.838628031285862,0
